id,Level 2 Disease Group,id,Level 3 Disease Subgroup,id,Level 4 Specific Disorder,Last Updated,Phenotype,Phenotype ID,Test,Test ID
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Delayed speech and language development,HP:0000750,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of the kidney,HP:0000077,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Delayed puberty,HP:0000823,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Cryptorchidism,HP:0000028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Decreased fertility,HP:0000144,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of hair texture,HP:0010719,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Follicular hyperkeratosis,HP:0007502,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Cafe-au-lait spot,HP:0000957,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Multiple lentigines,HP:0001003,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Hemangioma,HP:0001028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Papilloma,HP:0012740,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Pectus carinatum,HP:0000768,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Pectus excavatum,HP:0000767,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Wide intermamillary distance,HP:0006610,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Webbed neck,HP:0000465,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of the coagulation cascade,HP:0003256,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of thrombocytes,HP:0001872,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Neoplasm,HP:0002664,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Immunodeficiency,HP:0002721,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Autoimmunity,HP:0002960,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of brain morphology,HP:0012443,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Seizures,HP:0001250,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Autism,HP:0000717,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Depression,HP:0000716,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Schizophrenia,HP:0100753,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Ptosis,HP:0000508,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Abnormality of refraction,HP:0000539,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Strabismus,HP:0000486,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,Hearing abnormality,HP:0000364,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,,,Intelligence Quotient Assessment,30224.1
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,,,Additional body measurements,30247.2
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11040,Noonan syndrome plus other features,20/03/18,,,General Imaging Diagnostics,33633.1
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Increased nuchal translucency,HP:0010880,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Nonimmune hydrops fetalis,HP:0001790,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Polyhydramnios,HP:0001561,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Failure to thrive in infancy,HP:0001531,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Feeding difficulties,HP:0011968,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Pulmonic stenosis,HP:0001642,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Hypertrophic cardiomyopathy,HP:0001639,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of the atrioventricular valves,HP:0006705,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Atrial septal defect,HP:0001631,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Ventricular septal defect,HP:0001629,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Arrhythmia,HP:0011675,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Lymphedema,HP:0001004,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Pleural effusion,HP:0002202,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Intellectual disability,HP:0001249,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Specific learning disability,HP:0001328,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Delayed gross motor development,HP:0002194,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Delayed speech and language development,HP:0000750,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of the kidney,HP:0000077,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Delayed puberty,HP:0000823,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Cryptorchidism,HP:0000028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Decreased fertility,HP:0000144,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of hair texture,HP:0010719,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Follicular hyperkeratosis,HP:0007502,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Cafe-au-lait spot,HP:0000957,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Multiple lentigines,HP:0001003,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Hemangioma,HP:0001028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Papilloma,HP:0012740,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Pectus carinatum,HP:0000768,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Pectus excavatum,HP:0000767,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Wide intermamillary distance,HP:0006610,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Webbed neck,HP:0000465,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of the coagulation cascade,HP:0003256,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of thrombocytes,HP:0001872,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Neoplasm,HP:0002664,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Immunodeficiency,HP:0002721,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Autoimmunity,HP:0002960,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of brain morphology,HP:0012443,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Seizures,HP:0001250,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Autism,HP:0000717,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Depression,HP:0000716,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Schizophrenia,HP:0100753,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Ptosis,HP:0000508,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Abnormality of refraction,HP:0000539,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Strabismus,HP:0000486,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,Hearing abnormality,HP:0000364,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,,,Intelligence Quotient Assessment,30224.1
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,,,Additional body measurements,30247.2
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11041,Cardio-facio-cutaneous syndrome,20/03/18,,,General Imaging Diagnostics,33633.1
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Increased nuchal translucency,HP:0010880,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Nonimmune hydrops fetalis,HP:0001790,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Polyhydramnios,HP:0001561,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Failure to thrive in infancy,HP:0001531,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Feeding difficulties,HP:0011968,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Pulmonic stenosis,HP:0001642,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Hypertrophic cardiomyopathy,HP:0001639,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Abnormality of the atrioventricular valves,HP:0006705,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Atrial septal defect,HP:0001631,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Ventricular septal defect,HP:0001629,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Arrhythmia,HP:0011675,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Lymphedema,HP:0001004,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Pleural effusion,HP:0002202,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Intellectual disability,HP:0001249,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Specific learning disability,HP:0001328,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Delayed gross motor development,HP:0002194,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Delayed speech and language development,HP:0000750,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Abnormality of the kidney,HP:0000077,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Delayed puberty,HP:0000823,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Cryptorchidism,HP:0000028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Decreased fertility,HP:0000144,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Abnormality of hair texture,HP:0010719,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Follicular hyperkeratosis,HP:0007502,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Cafe-au-lait spot,HP:0000957,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Multiple lentigines,HP:0001003,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Hemangioma,HP:0001028,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Papilloma,HP:0012740,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Pectus carinatum,HP:0000768,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Pectus excavatum,HP:0000767,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Wide intermamillary distance,HP:0006610,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Webbed neck,HP:0000465,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Abnormality of the coagulation cascade,HP:0003256,,
10959,Dysmorphic and congenital abnormality syndromes,10961,RASopathies,11042,LEOPARD syndrome,20/03/18,Abnormality of thrombocytes,HP:0001872,,
